Date,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,ADANITRANS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BERGEPAINT,BPCL,BHARTIARTL,BIOCON,BOSCHLTD,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DLF,DABUR,DIVISLAB,DRREDDY,EICHERMOT,NYKAA,GAIL,GLAND,GODREJCP,GRASIM,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HAVELLS,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ICICIGI,ICICIPRULI,ITC,IOC,INDUSTOWER,INDUSINDBK,NAUKRI,INFY,INDIGO,JSWSTEEL,JUBLFOOD,KOTAKBANK,LTI,LT,LUPIN,M&M,MARICO,MARUTI,MINDTREE,MUTHOOTFIN,NMDC,NTPC,NESTLEIND,ONGC,PAYTM,PIIND,PIDILITIND,PEL,POWERGRID,PGHH,PNB,RELIANCE,SBICARD,SBILIFE,SRF,SHREECEM,SIEMENS,SBIN,SAIL,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,TORNTPHARM,UPL,ULTRACEMCO,MCDOWELL-N,VEDL,WIPRO,ZOMATO,ZYDUSLIFE
2015-01-19,1,1,,1,,1,1,1,,1,1,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-01-20,1,1,,1,,1,1,1,,1,1,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-01-21,1,1,,1,,1,1,1,,1,1,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-01-22,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-01-23,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-01-27,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-01-28,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-01-29,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-01-30,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
2015-02-02,1,1,,1,,1,1,1,,1,1,1,1,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,1,1,1,,1,,1,1,1,1,1,1,,,1.0,1,1,1,1,1,,1,1,1,,1.0,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1
