Date,Open,930,315,Close,Volume
2018-11-30,10892.1,10917.35,10869.75,10882.8,0
2018-12-03,10930.7,10917.6,10886.6,10889.8,0
2018-12-04,10877.1,10854.85,10870.05,10869.7,0
2018-12-05,10820.45,10800.65,10784.3,10790.35,0
2018-12-06,10718.15,10678.6,10594.75,10593.95,0
2018-12-07,10644.8,10634.65,10694.35,10702.2,0
2018-12-10,10523.35,10512.55,10493.05,10477.3,0
2018-12-11,10359.75,10356.75,10545.4,10557.9,0
2018-12-12,10589.2,10635.8,10732.7,10736.9,0
2018-12-13,10791.45,10797.65,10795.85,10788.5,0
2018-12-14,10784.5,10795.35,10813.25,10802.35,0
2018-12-17,10853.2,10858.0,10887.25,10885.05,0
2018-12-18,10848.6,10842.85,10913.15,10913.85,0
2018-12-19,10930.55,10945.8,10966.95,10961.2,0
2018-12-20,10885.2,10914.15,10959.15,10960.5,0
2018-12-21,10944.25,10940.2,10747.1,10754.85,0
2018-12-24,10780.9,10747.4,10665.45,10671.95,0
2018-12-26,10635.45,10552.05,10723.85,10741.95,0
2018-12-27,10817.9,10800.65,10781.05,10774.5,0
2018-12-28,10820.95,10875.15,10852.35,10858.9,0
2018-12-31,10913.2,10897.1,10864.1,10861.85,0
2019-01-01,10881.7,10843.8,10901.9,10913.95,0
2019-01-02,10868.85,10852.15,10790.6,10781.9,0
2019-01-03,10796.8,10804.55,10671.8,10667.7,0
2019-01-04,10699.7,10666.65,10724.8,10730.7,0
2019-01-07,10804.85,10795.0,10774.6,10770.65,0
2019-01-08,10786.25,10753.6,10809.85,10788.6,0
2019-01-09,10862.4,10859.65,10860.35,10849.8,0
2019-01-10,10859.35,10837.6,10822.15,10815.75,0
2019-01-11,10834.75,10841.9,10805.55,10783.55,0
2019-01-14,10807.0,10745.7,10738.55,10741.05,0
2019-01-15,10777.55,10821.0,10889.55,10884.55,0
2019-01-16,10899.65,10918.4,10893.25,10888.6,0
2019-01-17,10920.85,10910.3,10906.25,10890.1,0
2019-01-18,10914.85,10891.45,10902.2,10907.35,0
2019-01-21,10919.35,10953.1,10965.4,10949.4,0
2019-01-22,10949.8,10915.65,10925.75,10917.45,0
2019-01-23,10931.05,10929.05,10826.75,10822.15,0
2019-01-24,10844.05,10819.05,10860.15,10858.95,0
2019-01-25,10859.75,10913.3,10778.65,10775.45,0
2019-01-28,10792.45,10721.55,10654.9,10675.8,0
2019-01-29,10653.7,10657.5,10632.35,10679.1,0
2019-01-30,10702.25,10674.5,10654.3,10640.25,0
2019-01-31,10690.55,10694.6,10828.9,10817.35,0
2019-02-01,10851.35,10860.2,10891.3,10892.75,0
2019-02-04,10876.75,10839.8,10903.95,10909.05,0
2019-02-05,10908.65,10903.15,10934.1,10935.65,0
2019-02-06,10965.1,10997.9,11061.15,11068.45,0
2019-02-07,11070.45,11087.7,11074.3,11054.4,0
2019-02-08,11023.5,11027.1,10936.35,10932.6,0
2019-02-11,10930.9,10890.05,10885.9,10899.9,0
2019-02-12,10879.7,10881.7,10832.8,10828.4,0
2019-02-13,10870.55,10856.55,10788.5,10774.25,0
2019-02-14,10786.1,10770.75,10740.15,10759.8,0
2019-02-15,10780.25,10714.15,10727.9,10728.8,0
2019-02-18,10738.65,10671.25,10647.4,10631.3,0
2019-02-19,10636.7,10681.0,10604.2,10605.15,0
2019-02-20,10655.45,10689.2,10736.5,10742.25,0
2019-02-21,10744.1,10741.35,10785.15,10791.95,0
2019-02-22,10782.7,10764.9,10787.4,10789.7,0
2019-02-25,10813.25,10797.0,10884.9,10879.15,0
2019-02-26,10775.3,10780.7,10835.85,10829.0,0
2019-02-27,10881.2,10910.6,10808.6,10793.9,0
2019-02-28,10865.7,10818.15,10789.55,10801.8,0
2019-03-01,10842.65,10857.2,10862.6,10861.65,0
2019-03-05,10864.85,10854.1,10986.1,10985.7,0
2019-03-06,11024.85,11030.95,11050.65,11049.1,0
2019-03-07,11077.95,11054.9,11057.75,11053.05,0
2019-03-08,11038.85,11022.1,11036.65,11036.6,0
2019-03-11,11068.75,11125.05,11168.9,11175.85,0
2019-03-12,11231.35,11266.7,11302.1,11290.2,0
2019-03-13,11326.2,11316.85,11339.45,11342.35,0
2019-03-14,11382.5,11374.7,11344.1,11346.8,0
2019-03-15,11376.85,11419.7,11414.55,11431.85,0
2019-03-18,11473.85,11514.9,11461.3,11479.45,0
2019-03-19,11500.3,11467.45,11534.55,11539.9,0
2019-03-20,11551.95,11532.1,11519.9,11516.65,0
2019-03-22,11545.2,11564.2,11454.45,11462.6,0
2019-03-25,11383.95,11349.0,11353.6,11350.75,0
2019-03-26,11375.2,11394.3,11486.65,11493.0,0
2019-03-27,11531.45,11506.8,11449.35,11433.8,0
2019-03-28,11463.65,11482.8,11572.5,11581.5,0
2019-03-29,11625.45,11589.7,11621.7,11611.4,0
2019-04-01,11665.2,11688.3,11670.2,11655.6,0
2019-04-02,11711.55,11679.95,11708.3,11724.95,0
2019-04-03,11735.3,11746.1,11640.85,11637.7,0
2019-04-04,11660.2,11653.15,11591.65,11604.55,0
2019-04-05,11638.4,11647.65,11656.15,11684.1,0
2019-04-08,11704.35,11657.9,11602.9,11600.45,0
2019-04-09,11612.05,11600.9,11674.5,11677.2,0
2019-04-10,11645.6,11673.95,11584.65,11582.75,0
2019-04-11,11592.55,11595.6,11597.8,11603.0,0
2019-04-12,11612.85,11617.1,11645.35,11631.55,0
2019-04-15,11667.0,11654.25,11691.1,11687.65,0
2019-04-16,11736.2,11761.4,11781.95,11795.3,0
2019-04-18,11856.15,11794.4,11756.05,11746.85,0
2019-04-22,11727.05,11657.75,11593.5,11591.4,0
2019-04-23,11612.95,11636.05,11581.8,11579.2,0
2019-04-24,11601.5,11598.75,11731.95,11724.75,0
2019-04-25,11735.7,11740.4,11634.15,11651.5,0
2019-04-26,11683.75,11669.7,11755.15,11748.7,0
2019-04-30,11748.75,11700.6,11750.4,11739.1,0
2019-05-02,11725.55,11752.95,11726.6,11718.8,0
2019-05-03,11722.6,11738.45,11706.35,11709.9,0
2019-05-06,11605.8,11628.7,11597.55,11592.25,0
2019-05-07,11651.5,11621.8,11495.35,11495.45,0
2019-05-08,11478.7,11436.7,11357.0,11361.6,0
2019-05-09,11322.4,11297.75,11300.0,11297.9,0
2019-05-10,11314.15,11298.5,11285.75,11256.8,0
2019-05-13,11258.7,11245.95,11142.25,11154.7,0
2019-05-14,11151.65,11132.25,11234.7,11239.3,0
2019-05-15,11271.7,11248.75,11153.2,11142.5,0
2019-05-16,11180.35,11176.85,11255.4,11275.55,0
2019-05-17,11261.9,11304.45,11397.7,11417.25,0
2019-05-20,11651.9,11635.45,11825.3,11832.7,0
2019-05-21,11863.65,11848.35,11707.95,11712.05,0
2019-05-22,11727.95,11722.7,11738.35,11755.0,0
2019-05-23,11901.3,11913.2,11637.85,11682.5,0
2019-05-24,11748.0,11690.6,11839.05,11845.3,0
2019-05-27,11855.5,11872.0,11923.2,11920.5,0
2019-05-28,11958.35,11906.0,11928.95,11941.2,0
2019-05-29,11905.8,11912.25,11861.55,11861.95,0
2019-05-30,11865.3,11899.75,11944.85,11944.4,0
2019-05-31,11999.8,12024.8,11921.0,11918.25,0
2019-06-03,11953.75,11968.5,12088.4,12092.35,0
2019-06-04,12052.65,12074.75,12015.05,12036.2,0
2019-06-06,12039.8,11977.65,11846.15,11848.5,0
2019-06-07,11865.2,11797.3,11863.85,11863.75,0
2019-06-10,11934.9,11938.9,11922.0,11928.3,0
2019-06-11,11959.85,11921.9,11964.4,11962.85,0
2019-06-12,11962.45,11922.4,11903.9,11917.3,0
2019-06-13,11873.9,11870.35,11918.1,11905.55,0
2019-06-14,11910.1,11854.6,11807.05,11810.85,0
2019-06-17,11844.0,11766.85,11666.65,11674.0,0
2019-06-18,11677.05,11672.8,11696.05,11700.8,0
2019-06-19,11744.45,11781.5,11697.95,11706.8,0
2019-06-20,11653.65,11700.55,11838.15,11841.9,0
2019-06-21,11827.6,11781.9,11724.5,11732.95,0
2019-06-24,11725.8,11716.1,11694.45,11702.7,0
2019-06-25,11681.0,11688.15,11796.9,11776.9,0
2019-06-26,11768.15,11829.05,11849.4,11840.1,0
2019-06-27,11860.85,11866.05,11846.45,11843.75,0
2019-06-28,11861.15,11831.05,11787.05,11793.9,0
2019-07-01,11839.9,11844.6,11865.75,11864.55,0
2019-07-02,11890.3,11870.05,11912.5,11907.5,0
2019-07-03,11932.15,11918.9,11917.8,11913.55,0
2019-07-04,11928.8,11954.25,11949.25,11938.3,0
2019-07-05,11964.75,11972.95,11811.7,11802.05,0
2019-07-08,11770.4,11698.7,11559.35,11564.0,0
2019-07-09,11531.6,11514.5,11563.35,11552.7,0
2019-07-10,11536.15,11578.55,11496.5,11494.0,0
2019-07-11,11561.45,11525.95,11586.2,11575.6,0
2019-07-12,11601.15,11575.95,11547.85,11547.65,0
2019-07-15,11614.75,11576.95,11589.35,11587.65,0
2019-07-16,11596.65,11617.8,11667.5,11661.05,0
2019-07-17,11670.75,11674.0,11690.65,11686.25,0
2019-07-18,11675.6,11652.35,11594.05,11600.85,0
2019-07-19,11627.95,11570.95,11417.1,11437.15,0
2019-07-22,11392.85,11318.25,11358.0,11336.0,0
2019-07-23,11372.25,11332.35,11326.3,11328.45,0
2019-07-24,11322.45,11290.85,11267.15,11268.3,0
2019-07-25,11290.4,11359.75,11254.15,11261.75,0
2019-07-26,11247.45,11251.75,11284.2,11297.7,0
2019-07-29,11307.5,11255.4,11188.75,11192.15,0
2019-07-30,11213.7,11257.9,11086.5,11080.6,0
2019-07-31,11034.05,11059.05,11128.75,11113.8,0
2019-08-01,11060.2,11051.65,11004.35,10991.3,0
2019-08-02,10930.3,10875.85,11010.4,11000.35,0
2019-08-05,10895.8,10813.95,10858.4,10858.65,0
2019-08-06,10815.4,10903.55,10952.7,10931.4,0
2019-08-07,10958.1,10950.3,10858.05,10838.75,0
2019-08-08,10899.2,10846.15,11020.75,11048.0,0
2019-08-09,11087.9,11109.25,11110.85,11111.05,0
2019-08-13,11139.4,11068.25,10935.6,10922.35,0
2019-08-14,11003.25,10956.95,11038.7,11013.9,0
2019-08-16,11043.65,10968.55,11049.55,11042.5,0
2019-08-19,11094.8,11079.5,11055.3,11055.1,0
2019-08-20,11063.9,11056.45,11017.05,11023.55,0
2019-08-21,11018.15,10997.15,10917.75,10919.15,0
2019-08-22,10905.3,10880.4,10749.7,10736.4,0
2019-08-23,10699.6,10648.35,10828.3,10841.75,0
2019-08-26,11000.3,10862.65,11056.2,11057.85,0
2019-08-27,11106.55,11059.8,11104.75,11115.55,0
2019-08-28,11101.3,11095.8,11042.6,11043.85,0
2019-08-29,10996.05,10991.7,10937.25,10961.4,0
2019-08-30,10987.8,11019.0,11020.95,11033.85,0
2019-09-03,10960.95,10898.1,10807.7,10775.85,0
2019-09-04,10790.4,10784.05,10854.4,10836.85,0
2019-09-05,10860.95,10874.75,10852.1,10840.7,0
2019-09-06,10883.8,10894.85,10948.65,10941.0,0
2019-09-09,10936.7,10916.45,11002.45,11004.3,0
2019-09-11,11028.5,11040.6,11040.2,11018.95,0
2019-09-12,11058.3,11075.35,10976.75,10981.05,0
2019-09-13,10986.8,10985.7,11078.6,11081.35,0
2019-09-16,10994.85,11006.0,11004.8,10993.1,0
2019-09-17,11000.1,10969.3,10807.5,10826.9,0
2019-09-18,10872.8,10840.85,10836.3,10848.65,0
2019-09-19,10845.2,10787.25,10708.55,10696.75,0
2019-09-20,10746.8,10716.7,11279.7,11275.45,0
2019-09-23,11542.7,11537.8,11590.35,11595.5,0
2019-09-24,11590.7,11604.55,11582.6,11588.3,0
2019-09-25,11564.85,11496.1,11458.2,11431.2,0
2019-09-26,11469.85,11558.35,11567.8,11580.0,0
2019-09-27,11556.35,11557.1,11509.3,11512.5,0
2019-09-30,11491.15,11423.35,11469.45,11478.1,0
2019-10-01,11515.4,11498.5,11342.05,11367.35,0
2019-10-03,11322.25,11314.85,11310.6,11313.1,0
2019-10-04,11388.45,11360.2,11171.05,11163.85,0
2019-10-07,11196.2,11195.6,11117.9,11119.95,0
2019-10-09,11152.95,11135.35,11311.2,11319.6,0
2019-10-10,11280.5,11270.25,11233.85,11239.25,0
2019-10-11,11257.7,11340.8,11309.5,11301.25,0
2019-10-14,11335.9,11334.85,11322.7,11329.8,0
2019-10-15,11360.85,11371.15,11425.15,11430.6,0
2019-10-16,11464.95,11471.75,11471.4,11471.55,0
2019-10-17,11466.3,11466.85,11594.0,11582.3,0
2019-10-18,11580.3,11609.85,11664.05,11661.45,0
2019-10-22,11657.15,11673.7,11585.0,11589.9,0
2019-10-23,11596.2,11588.85,11604.6,11614.5,0
2019-10-24,11661.65,11638.65,11580.85,11585.15,0
2019-10-25,11646.15,11609.8,11584.05,11574.4,0
2019-10-27,11658.35,11639.6,11639.95,11628.0,0
2019-10-29,11643.95,11651.65,11787.0,11790.35,0
2019-10-30,11883.9,11809.1,11843.8,11849.8,0
2019-10-31,11890.45,11910.25,11890.05,11881.2,0
2019-11-01,11886.6,11883.95,11888.4,11899.5,0
2019-11-04,11928.9,11963.6,11936.9,11945.15,0
2019-11-05,11974.6,11945.6,11918.4,11918.6,0
2019-11-06,11911.5,11868.95,11965.3,11961.0,0
2019-11-07,12021.1,12012.55,12013.0,12016.1,0
2019-11-08,11987.15,11984.8,11908.5,11905.7,0
2019-11-11,11879.2,11904.7,11919.75,11912.75,0
2019-11-13,11908.3,11928.2,11842.1,11835.55,0
2019-11-14,11858.75,11803.85,11874.45,11869.2,0
2019-11-15,11904.2,11926.8,11891.2,11895.3,0
2019-11-18,11915.15,11910.85,11885.25,11894.25,0
2019-11-19,11919.45,11899.75,11935.6,11955.65,0
2019-11-20,12004.75,11977.95,12000.9,11993.45,0
2019-11-21,12025.65,11996.75,11970.7,11964.05,0
2019-11-22,11967.3,11944.35,11912.1,11916.1,0
2019-11-25,11922.45,11969.05,12077.05,12079.0,0
2019-11-26,12110.2,12113.95,12033.0,12046.8,0
2019-11-27,12068.5,12092.95,12098.75,12112.2,0
2019-11-28,12132.1,12112.1,12151.5,12155.4,0
2019-11-29,12146.2,12116.4,12056.25,12048.0,0
2019-12-02,12137.05,12106.95,12047.7,12048.25,0
2019-12-03,12067.65,12025.05,11994.95,12001.05,0
2019-12-04,11969.95,11999.6,12044.45,12037.3,0
2019-12-05,12071.25,12063.1,12031.25,12007.9,0
2019-12-06,12047.35,12038.8,11918.95,11914.15,0
2019-12-09,11939.1,11923.4,11938.6,11936.95,0
2019-12-10,11950.5,11926.15,11854.8,11861.25,0
2019-12-11,11867.35,11895.75,11913.8,11913.2,0
2019-12-12,11944.3,11968.35,11974.2,11968.7,0
2019-12-13,12031.3,12038.8,12094.55,12089.75,0
2019-12-16,12131.35,12078.15,12053.5,12060.5,0
2019-12-17,12082.45,12109.8,12166.55,12174.4,0
2019-12-18,12197.0,12194.6,12216.1,12227.45,0
2019-12-19,12223.4,12198.3,12257.7,12259.8,0
2019-12-20,12266.45,12288.8,12266.45,12267.45,0
2019-12-23,12235.45,12261.45,12263.9,12266.15,0
2019-12-24,12269.25,12278.1,12210.9,12212.0,0
2019-12-26,12211.85,12210.25,12131.1,12130.9,0
2019-12-27,12172.9,12180.2,12242.7,12250.7,0
2019-12-30,12274.9,12282.05,12257.9,12258.75,0
2019-12-31,12247.1,12214.2,12164.4,12176.3,0
2020-01-01,12202.15,12203.15,12182.45,12189.7,0
2020-01-02,12198.55,12213.7,12283.55,12282.35,0
2020-01-03,12261.1,12235.7,12226.6,12222.2,0
2020-01-06,12170.6,12083.0,11994.5,11988.1,0
2020-01-07,12079.1,12148.75,12055.25,12060.3,0
2020-01-08,11939.1,12023.5,12023.75,12021.6,0
2020-01-09,12153.15,12156.45,12218.55,12214.45,0
2020-01-10,12271.0,12238.25,12258.9,12256.5,0
2020-01-13,12296.7,12324.3,12331.0,12329.6,0
2020-01-14,12333.1,12330.6,12361.55,12360.05,0
2020-01-15,12349.4,12305.3,12348.9,12340.35,0
2020-01-16,12347.1,12378.25,12360.85,12354.05,0
2020-01-17,12328.4,12351.1,12350.7,12346.1,0
2020-01-20,12430.5,12354.15,12223.25,12230.75,0
2020-01-21,12195.3,12219.7,12167.75,12169.65,0
2020-01-22,12218.35,12192.8,12107.2,12108.15,0
2020-01-23,12123.75,12164.15,12181.45,12179.9,0
2020-01-24,12174.55,12216.65,12247.6,12252.15,0
2020-01-27,12197.1,12197.35,12122.9,12109.9,0
2020-01-28,12148.1,12150.6,12067.35,12061.95,0
2020-01-29,12114.9,12143.65,12133.95,12132.0,0
2020-01-30,12147.75,12072.5,12035.65,12023.8,0
2020-01-31,12100.4,12050.7,11958.4,11966.45,0
2020-02-01,11939.0,11961.1,11660.2,11643.65,0
2020-02-03,11627.45,11653.0,11695.95,11724.6,0
2020-02-04,11786.25,11828.15,11976.6,11981.3,0
2020-02-05,12005.85,12026.2,12087.4,12091.95,0
2020-02-06,12120.0,12150.85,12136.55,12133.25,0
2020-02-07,12151.15,12122.25,12100.9,12086.6,0
2020-02-10,12102.35,12046.45,12038.75,12035.3,0
2020-02-11,12108.4,12145.1,12114.35,12110.45,0
2020-02-12,12151.0,12206.8,12194.45,12203.9,0
2020-02-13,12219.55,12177.15,12174.5,12168.95,0
2020-02-14,12190.15,12226.7,12114.8,12113.35,0
2020-02-17,12131.8,12119.65,12042.7,12050.15,0
2020-02-18,12028.25,11962.35,12000.75,12008.05,0
2020-02-19,12090.6,12084.75,12123.5,12130.95,0
2020-02-20,12119.0,12119.9,12084.35,12083.1,0
2020-02-24,12012.55,11955.95,11831.45,11835.85,0
2020-02-25,11877.5,11839.2,11801.45,11814.35,0
2020-02-26,11738.55,11712.15,11689.0,11677.35,0
2020-02-27,11661.25,11593.9,11640.05,11619.95,0
2020-02-28,11382.0,11299.7,11197.7,11217.4,0
2020-03-02,11387.35,11364.9,11050.35,11149.2,0
2020-03-03,11217.55,11302.25,11298.25,11329.15,0
2020-03-04,11351.35,11303.3,11258.8,11256.3,0
2020-03-05,11306.05,11284.55,11261.95,11258.0,0
2020-03-06,10942.65,10960.05,10995.15,10981.0,0
2020-03-09,10742.05,10607.9,10466.6,10457.6,0
2020-03-11,10334.3,10457.4,10454.2,10454.1,0
2020-03-12,10039.95,9966.35,9567.3,9630.65,0
2020-03-13,9107.6,8624.05,9971.85,10020.45,0
2020-03-16,9587.8,9438.5,9175.1,9200.05,0
2020-03-17,9285.4,9266.4,8929.4,8965.3,0
2020-03-18,9088.45,8953.15,8450.2,8539.3,0
2020-03-19,8063.3,7967.05,8259.05,8267.9,0
2020-03-20,8284.45,8242.05,8740.95,8744.35,0
2020-03-23,7945.7,7955.4,7608.25,7636.65,0
2020-03-24,7848.3,7672.2,7830.75,7852.45,0
2020-03-25,7735.15,7767.9,8300.85,8300.45,0
2020-03-26,8451.0,8513.8,8622.2,8653.5,0
2020-03-27,8949.1,8966.7,8663.45,8673.5,0
2020-03-30,8385.95,8501.4,8305.6,8291.7,0
2020-03-31,8529.35,8436.35,8602.25,8556.15,0
2020-04-01,8584.1,8413.85,8252.05,8262.65,0
2020-04-03,8356.55,8151.15,8076.05,8106.45,0
2020-04-07,8446.3,8446.05,8810.5,8779.3,0
2020-04-08,8688.9,8894.55,8734.75,8752.4,0
2020-04-09,8973.05,9005.7,9115.55,9098.55,0
2020-04-13,9103.95,8932.45,8988.8,9006.65,0
2020-04-15,9196.4,9150.75,8925.35,8942.6,0
2020-04-16,8851.25,8917.9,8994.95,9016.6,0
2020-04-17,9323.45,9275.8,9273.35,9291.35,0
2020-04-20,9390.2,9264.5,9263.25,9262.0,0
2020-04-21,9016.95,9029.05,8986.1,8981.1,0
2020-04-22,9026.75,8954.6,9188.0,9193.35,0
2020-04-23,9232.35,9236.55,9315.5,9302.9,0
2020-04-24,9163.9,9195.75,9145.0,9174.0,0
2020-04-27,9259.7,9333.85,9284.75,9289.6,0
2020-04-28,9389.8,9308.2,9384.35,9401.7,0
2020-04-29,9408.6,9458.1,9552.2,9536.8,0
2020-04-30,9753.5,9810.75,9871.5,9851.85,0
2020-05-04,9533.5,9415.75,9278.35,9305.7,0
2020-05-05,9429.4,9430.1,9199.05,9222.9,0
2020-05-06,9226.8,9149.55,9270.65,9287.8,0
2020-05-07,9234.05,9235.4,9202.65,9212.95,0
2020-05-08,9376.95,9331.0,9248.15,9249.5,0
2020-05-11,9348.15,9422.3,9241.1,9247.2,0
2020-05-12,9168.85,9124.85,9168.95,9209.65,0
2020-05-13,9584.2,9377.9,9387.8,9383.25,0
2020-05-14,9213.95,9278.6,9136.8,9150.2,0
2020-05-15,9182.4,9115.2,9134.75,9128.95,0
2020-05-18,9158.3,8937.55,8823.05,8830.4,0
2020-05-19,8961.7,8935.45,8882.2,8890.55,0
2020-05-20,8889.15,8959.8,9062.3,9085.15,0
2020-05-21,9079.45,9118.5,9111.9,9102.2,0
2020-05-22,9067.9,9101.0,9032.45,9051.5,0
2020-05-26,9099.75,9142.6,9019.65,9046.1,0
2020-05-27,9082.2,9005.65,9321.25,9317.4,0
2020-05-28,9364.95,9411.2,9486.55,9488.0,0
2020-05-29,9422.2,9437.0,9590.3,9568.45,0
2020-06-01,9726.85,9817.45,9830.95,9812.2,0
2020-06-02,9880.85,9930.3,9977.3,9995.1,0
2020-06-03,10108.3,10115.4,10050.9,10068.05,0
2020-06-04,10054.25,10047.65,10025.6,10030.75,0
2020-06-05,10093.8,10131.25,10138.6,10168.2,0
2020-06-08,10326.75,10316.75,10164.2,10175.25,0
2020-06-09,10181.15,10165.2,10051.75,10026.25,0
2020-06-10,10072.6,10072.6,10129.3,10139.4,0
2020-06-11,10094.1,10088.85,9893.65,9910.15,0
2020-06-12,9544.95,9711.6,9974.7,9958.15,0
2020-06-15,9919.35,9892.1,9810.25,9818.05,0
2020-06-16,10014.8,9994.8,9915.35,9900.8,0
2020-06-17,9876.7,9919.45,9881.1,9876.85,0
2020-06-18,9863.25,9884.35,10082.95,10091.25,0
2020-06-19,10119.0,10088.1,10249.75,10254.05,0
2020-06-22,10318.75,10367.55,10317.55,10324.7,0
2020-06-23,10347.95,10337.75,10469.35,10482.75,0
2020-06-24,10529.25,10530.5,10302.25,10320.05,0
2020-06-25,10235.55,10272.75,10284.6,10284.35,0
2020-06-26,10378.9,10382.45,10379.3,10400.85,0
2020-06-29,10311.95,10267.05,10326.05,10315.1,0
2020-06-30,10382.6,10379.25,10301.85,10307.35,0
2020-07-01,10323.8,10328.55,10436.4,10419.45,0
2020-07-02,10493.05,10533.8,10546.55,10563.6,0
2020-07-03,10614.95,10575.45,10606.75,10602.7,0
2020-07-06,10723.85,10727.25,10766.2,10770.05,0
2020-07-07,10802.85,10770.35,10797.3,10787.5,0
2020-07-08,10818.65,10821.3,10708.85,10696.15,0
2020-07-09,10755.55,10762.2,10811.25,10833.45,0
2020-07-10,10764.1,10798.1,10761.1,10771.2,0
2020-07-13,10851.85,10870.75,10796.5,10814.75,0
2020-07-14,10750.85,10706.0,10610.3,10610.15,0
2020-07-15,10701.0,10727.6,10600.2,10637.9,0
2020-07-16,10706.2,10654.05,10746.05,10728.05,0
2020-07-17,10752.0,10795.6,10900.9,10930.8,0
2020-07-20,10999.45,11001.6,11032.2,11027.55,0
2020-07-21,11126.1,11148.0,11164.7,11173.1,0
2020-07-22,11231.2,11124.7,11133.9,11143.65,0
2020-07-23,11135.0,11172.85,11213.1,11234.6,0
2020-07-24,11149.95,11157.1,11202.8,11197.95,0
2020-07-27,11225.0,11143.05,11127.5,11124.5,0
2020-07-28,11154.1,11200.05,11301.9,11292.0,0
2020-07-29,11276.9,11277.15,11206.35,11197.2,0
2020-07-30,11254.3,11266.65,11107.9,11095.15,0
2020-07-31,11139.5,11130.55,11070.15,11090.15,0
2020-08-03,11057.55,10992.65,10892.65,10900.0,0
2020-08-04,10946.65,10947.1,11096.4,11102.5,0
2020-08-05,11155.75,11197.65,11103.9,11119.9,0
2020-08-06,11185.7,11166.8,11200.45,11206.8,0
2020-08-07,11186.65,11195.6,11213.45,11216.9,0
2020-08-10,11270.25,11320.55,11268.35,11274.65,0
2020-08-11,11322.25,11365.1,11323.2,11332.0,0
2020-08-12,11289.0,11281.8,11310.05,11310.75,0
2020-08-13,11334.85,11356.25,11297.65,11312.2,0
2020-08-14,11353.3,11344.1,11178.0,11183.05,0
2020-08-17,11248.9,11167.45,11241.7,11259.65,0
2020-08-18,11259.8,11320.35,11383.5,11391.2,0
2020-08-19,11452.15,11446.15,11403.9,11421.35,0
2020-08-20,11317.45,11336.35,11310.4,11308.3,0
2020-08-21,11409.65,11413.0,11369.05,11378.4,0
2020-08-24,11412.0,11439.5,11467.3,11472.9,0
2020-08-25,11513.1,11506.0,11470.0,11479.35,0
2020-08-26,11512.85,11495.25,11551.25,11551.7,0
2020-08-27,11609.3,11592.6,11555.6,11571.5,0
2020-08-28,11602.95,11625.85,11643.7,11657.1,0
2020-08-31,11777.55,11777.25,11402.4,11341.05,0
2020-09-01,11464.3,11482.25,11477.4,11494.1,0
2020-09-02,11478.55,11494.6,11529.8,11543.1,0
2020-09-03,11566.2,11555.65,11525.5,11535.7,0
2020-09-04,11354.4,11377.5,11343.25,11358.35,0
2020-09-07,11359.6,11262.95,11356.55,11377.0,0
2020-09-08,11378.55,11369.75,11325.4,11294.3,0
2020-09-09,11218.6,11266.85,11280.75,11285.75,0
2020-09-10,11363.3,11353.25,11452.55,11454.35,0
2020-09-11,11447.8,11448.6,11470.45,11454.85,0
2020-09-14,11540.15,11540.3,11446.5,11422.1,0
2020-09-15,11487.2,11499.4,11520.8,11532.15,0
2020-09-16,11538.45,11538.15,11599.95,11600.05,0
2020-09-17,11539.4,11571.15,11522.85,11519.25,0
2020-09-18,11584.1,11569.35,11508.4,11515.95,0
2020-09-21,11503.8,11500.45,11265.5,11221.65,0
2020-09-22,11301.75,11157.8,11161.5,11175.5,0
2020-09-23,11258.75,11220.05,11135.25,11135.9,0
2020-09-24,11011.0,10996.35,10800.45,10821.35,0
2020-09-25,10910.4,10924.4,11056.15,11035.8,0
2020-09-28,11140.85,11157.35,11226.45,11238.35,0
2020-09-29,11288.6,11271.75,11228.6,11222.65,0
2020-09-30,11244.45,11207.65,11247.65,11226.3,0
2020-10-01,11364.45,11373.3,11426.85,11422.4,0
2020-10-05,11487.8,11548.25,11501.5,11508.45,0
2020-10-06,11603.45,11593.1,11663.15,11660.4,0
2020-10-07,11679.25,11684.6,11732.6,11748.7,0
2020-10-08,11835.4,11876.05,11835.15,11833.15,0
2020-10-09,11852.05,11809.85,11911.6,11938.0,0
2020-10-12,11973.55,11994.95,11928.95,11936.2,0
2020-10-13,11934.65,11965.5,11939.5,11925.25,0
2020-10-14,11917.4,11843.3,11966.7,11966.45,0
2020-10-15,12023.45,11939.2,11665.75,11672.55,0
2020-10-16,11727.4,11736.4,11764.55,11770.25,0
2020-10-19,11879.2,11844.0,11877.8,11878.6,0
2020-10-20,11861.0,11909.25,11900.5,11898.7,0
2020-10-21,11958.55,12012.45,11950.75,11933.85,0
2020-10-22,11890.0,11896.85,11896.7,11902.25,0
2020-10-23,11957.9,11948.5,11930.85,11929.8,0
2020-10-26,11937.4,11903.65,11770.05,11776.9,0
2020-10-27,11807.1,11786.75,11884.4,11887.8,0
2020-10-28,11922.6,11901.05,11731.15,11727.35,0
2020-10-29,11633.3,11665.05,11679.0,11670.7,0
2020-10-30,11678.45,11735.55,11648.7,11646.45,0
2020-11-02,11697.35,11595.35,11656.95,11652.75,0
2020-11-03,11734.45,11783.05,11815.4,11807.65,0
2020-11-04,11783.35,11903.45,11910.55,11893.65,0
2020-11-05,12062.4,12062.5,12122.25,12127.6,0
2020-11-06,12156.65,12173.7,12265.25,12261.35,0
2020-11-09,12399.4,12437.0,12465.65,12468.15,0
